id_pdc_itinerance,date_origine,date_derniere_vue,n_vues
FRLDLE00002991,2023-12-11,2023-12-16,6
FRLDLE00002992,2023-12-11,2023-12-16,6
FRLDLE00002993,2023-12-11,2023-12-16,5
FRLDLE00002994,2023-12-11,2023-12-16,5
FRLDLE00002995,2023-12-11,2023-12-16,6
FRLDLE00002996,2023-12-11,2023-12-16,6
FRLDLE00003021,2023-12-11,2023-12-25,15
FRLDLE00003022,2023-12-11,2023-12-25,15
FRLDLE00003027,2023-12-11,2023-12-25,15
FRLDLE00003028,2023-12-11,2023-12-25,15
FRLDLE00003031,2023-12-11,2023-12-25,15
FRLDLE00003032,2023-12-11,2023-12-25,15
FRLDLE00003051,2023-12-11,2023-12-25,15
FRLDLE00003052,2023-12-11,2023-12-25,15
FRLDLE00003053,2023-12-11,2023-12-25,15
FRLDLE00003054,2023-12-11,2023-12-25,15
FRLDLE00003055,2023-12-11,2023-12-25,15
FRLDLE00003056,2023-12-11,2023-12-25,15
FRLDLE00003057,2023-12-11,2023-12-25,15
FRLDLE00003058,2023-12-11,2023-12-25,15
FRLDLE00003059,2023-12-11,2023-12-25,15
FRLDLE00003060,2023-12-11,2023-12-25,15
FRLDLE00003081,2023-12-11,2023-12-25,15
FRLDLE00003082,2023-12-11,2023-12-25,15
FRLDLE00003083,2023-12-11,2023-12-25,15
FRLDLE00003084,2023-12-11,2023-12-25,15
FRLDLE00003085,2023-12-11,2023-12-25,15
FRLDLE00003086,2023-12-11,2023-12-25,15
FRLDLE00003087,2023-12-11,2023-12-25,15
FRLDLE00003088,2023-12-11,2023-12-25,15
FRLDLE00003089,2023-12-11,2023-12-25,15
FRLDLE00003090,2023-12-11,2023-12-25,15
FRLDLE00003091,2023-12-11,2023-12-25,15
FRLDLE00003092,2023-12-11,2023-12-25,15
FRLDLE00003093,2023-12-11,2023-12-25,15
FRLDLE00003094,2023-12-11,2023-12-25,15
FRLDLE00003095,2023-12-11,2023-12-25,15
FRLDLE00003096,2023-12-11,2023-12-25,15
FRLDLE00003097,2023-12-11,2023-12-25,15
FRLDLE00003098,2023-12-11,2023-12-25,15
FRLDLE00003099,2023-12-11,2023-12-25,15
FRLDLE00003100,2023-12-11,2023-12-25,15
FRLDLE00003101,2023-12-11,2023-12-25,15
FRLDLE00003102,2023-12-11,2023-12-25,15
FRLDLE00003103,2023-12-11,2023-12-25,15
FRLDLE00003104,2023-12-11,2023-12-25,15
FRLDLE00003105,2023-12-11,2023-12-25,15
FRLDLE00003106,2023-12-11,2023-12-25,15
FRLDLE00003107,2023-12-11,2023-12-25,15
FRLDLE00003108,2023-12-11,2023-12-25,15
FRLDLE00003109,2023-12-11,2023-12-25,15
FRLDLE00003110,2023-12-11,2023-12-25,15
FRLDLE00003111,2023-12-11,2023-12-25,15
FRLDLE00003112,2023-12-11,2023-12-25,15
FRLDLE00003113,2023-12-11,2023-12-25,15
FRLDLE00003114,2023-12-11,2023-12-25,15
FRLDLE00003115,2023-12-11,2023-12-25,15
FRLDLE00003116,2023-12-11,2023-12-25,15
FRLDLE00003117,2023-12-11,2023-12-25,15
FRLDLE00003118,2023-12-11,2023-12-25,15
FRLDLE00003119,2023-12-11,2023-12-25,15
FRLDLE00003120,2023-12-11,2023-12-25,11
FRLDLE00003121,2023-12-11,2023-12-25,15
FRLDLE00003122,2023-12-11,2023-12-25,15
FRLDLE00003123,2023-12-11,2023-12-16,6
FRLDLE00003124,2023-12-11,2023-12-16,6
FRLDLE00003125,2023-12-11,2023-12-25,15
FRLDLE00003126,2023-12-11,2023-12-25,15
FRLDLE00003127,2023-12-11,2023-12-25,15
FRLDLE00003128,2023-12-11,2023-12-25,15
FRLDLE00003129,2023-12-11,2023-12-25,15
FRLDLE00003130,2023-12-11,2023-12-25,15
FRLDLE00003131,2023-12-11,2023-12-25,15
FRLDLE00003133,2023-12-11,2023-12-25,15
FRLDLE00003134,2023-12-11,2023-12-25,15
FRLDLE00003135,2023-12-11,2023-12-16,6
FRLDLE00003136,2023-12-11,2023-12-16,6
FRLDLE00003137,2023-12-11,2023-12-16,6
FRLDLE00003138,2023-12-11,2023-12-16,6
FRLDLE00003139,2023-12-11,2023-12-16,6
FRLDLE00003140,2023-12-11,2023-12-16,6
FRLDLE00003141,2023-12-11,2023-12-25,14
FRLDLE00003142,2023-12-11,2023-12-25,14
FRLDLE00003143,2023-12-11,2023-12-25,15
FRLDLE00003144,2023-12-11,2023-12-25,15
FRLDLE00003147,2023-12-11,2023-12-25,15
FRLDLE00003148,2023-12-11,2023-12-25,15
FRLDLE00003149,2023-12-11,2023-12-25,15
FRLDLE00003150,2023-12-11,2023-12-25,15
FRLDLE00003153,2023-12-11,2023-12-13,3
FRLDLE00003154,2023-12-11,2023-12-13,3
FRLDLE00003155,2023-12-11,2023-12-25,15
FRLDLE00003156,2023-12-11,2023-12-25,15
FRLDLE00003159,2023-12-11,2023-12-16,6
FRLDLE00003160,2023-12-11,2023-12-16,6
FRLDLE00003161,2023-12-11,2023-12-25,15
FRLDLE00003162,2023-12-11,2023-12-25,15
FRLDLE00003163,2023-12-11,2023-12-25,15
FRLDLE00003164,2023-12-11,2023-12-25,15
FRLDLE00003166,2023-12-11,2023-12-25,15
FRLDLE00003167,2023-12-11,2023-12-25,15
FRLDLE00003168,2023-12-11,2023-12-25,15
FRLDLE00003169,2023-12-11,2023-12-25,15
FRLDLE00003170,2023-12-11,2023-12-25,15
FRLDLE00003171,2023-12-11,2023-12-25,13
FRLDLE00003172,2023-12-11,2023-12-25,13
FRLDLE00003173,2023-12-11,2023-12-25,15
FRLDLE00003174,2023-12-11,2023-12-25,15
FRLDLE00003175,2023-12-11,2023-12-25,15
FRLDLE00003176,2023-12-11,2023-12-25,15
FRLDLE00003177,2023-12-11,2023-12-25,15
FRLDLE00003178,2023-12-11,2023-12-25,15
FRLDLE00003181,2023-12-11,2023-12-25,15
FRLDLE00003182,2023-12-11,2023-12-25,15
FRLDLE00003185,2023-12-11,2023-12-25,15
FRLDLE00003186,2023-12-11,2023-12-25,15
FRLDLE00003187,2023-12-11,2023-12-25,15
FRLDLE00003188,2023-12-11,2023-12-25,15
FRLDLE00003189,2023-12-11,2023-12-25,15
FRLDLE00003190,2023-12-11,2023-12-25,15
FRLDLE00003191,2023-12-11,2023-12-25,15
FRLDLE00003192,2023-12-11,2023-12-25,15
FRLDLE00003195,2023-12-11,2023-12-25,15
FRLDLE00003196,2023-12-11,2023-12-25,15
FRLDLE00003197,2023-12-11,2023-12-25,15
FRLDLE00003198,2023-12-11,2023-12-25,15
FRLDLE00003199,2023-12-11,2023-12-25,15
FRLDLE00003200,2023-12-11,2023-12-25,15
FRLDLE00003232,2023-12-11,2023-12-25,15
FRLDLE00003233,2023-12-11,2023-12-25,15
FRLDLE00003234,2023-12-11,2023-12-25,15
FRLDLE00003235,2023-12-11,2023-12-25,15
FRLDLE00003236,2023-12-11,2023-12-25,15
FRLDLE00003237,2023-12-11,2023-12-25,15
FRLDLE00003238,2023-12-11,2023-12-25,15
FRLDLE00003239,2023-12-11,2023-12-25,15
FRLDLE00003240,2023-12-11,2023-12-25,15
FRLDLE00003241,2023-12-11,2023-12-25,15
FRLDLE00003242,2023-12-11,2023-12-25,15
FRLDLE00003243,2023-12-11,2023-12-25,15
FRLDLE00003244,2023-12-11,2023-12-25,15
FRLDLE00003245,2023-12-11,2023-12-25,15
FRLDLE00003246,2023-12-11,2023-12-25,15
FRLDLE00003247,2023-12-11,2023-12-25,15
FRLDLE00003248,2023-12-11,2023-12-25,15
FRLDLE00003249,2023-12-11,2023-12-25,15
FRLDLE00003251,2023-12-11,2023-12-25,15
FRLDLE00003252,2023-12-11,2023-12-25,15
FRLDLE00003253,2023-12-11,2023-12-25,15
FRLDLE00003254,2023-12-11,2023-12-25,15
FRLDLE00003255,2023-12-11,2023-12-25,15
FRLDLE00003256,2023-12-11,2023-12-25,15
FRLDLE00003257,2023-12-11,2023-12-25,15
FRLDLE00003258,2023-12-11,2023-12-25,15
FRLDLE00003261,2023-12-11,2023-12-25,15
FRLDLE00003262,2023-12-11,2023-12-25,15
FRLDLE00003263,2023-12-11,2023-12-25,15
FRLDLE00003264,2023-12-11,2023-12-25,15
FRLDLE00003265,2023-12-11,2023-12-16,6
FRLDLE00003266,2023-12-11,2023-12-16,6
FRLDLE00003267,2023-12-11,2023-12-25,15
FRLDLE00003268,2023-12-11,2023-12-25,15
FRLDLE00003269,2023-12-11,2023-12-25,15
FRLDLE00003270,2023-12-11,2023-12-25,15
FRLDLE00003271,2023-12-11,2023-12-25,15
FRLDLE00003272,2023-12-11,2023-12-25,15
FRLDLE00003273,2023-12-11,2023-12-25,15
FRLDLE00003274,2023-12-11,2023-12-25,15
FRLDLE00003275,2023-12-11,2023-12-25,15
FRLDLE00003276,2023-12-11,2023-12-25,15
FRLDLE00003277,2023-12-11,2023-12-25,15
FRLDLE00003278,2023-12-11,2023-12-25,15
FRLDLE00003279,2023-12-11,2023-12-25,15
FRLDLE00003280,2023-12-11,2023-12-25,15
FRLDLE00003281,2023-12-11,2023-12-25,15
FRLDLE00003282,2023-12-11,2023-12-25,15
FRLDLE00003283,2023-12-11,2023-12-25,15
FRLDLE00003284,2023-12-11,2023-12-25,15
FRLDLE00003285,2023-12-11,2023-12-25,15
FRLDLE00003286,2023-12-11,2023-12-25,15
FRLDLE00003287,2023-12-11,2023-12-25,15
FRLDLE00003288,2023-12-11,2023-12-25,15
FRLDLE00003289,2023-12-11,2023-12-25,15
FRLDLE00003290,2023-12-11,2023-12-25,15
FRLDLE00003343,2023-12-11,2023-12-25,15
FRLDLE00003344,2023-12-11,2023-12-25,15
FRLDLE00003345,2023-12-11,2023-12-25,15
FRLDLE00003346,2023-12-11,2023-12-25,15
FRLDLE00003347,2023-12-11,2023-12-25,15
FRLDLE00003351,2023-12-11,2023-12-25,15
FRLDLE00003352,2023-12-11,2023-12-25,15
FRLDLE00003353,2023-12-11,2023-12-25,15
FRLDLE00003354,2023-12-11,2023-12-25,15
FRLDLE00003355,2023-12-11,2023-12-25,14
FRLDLE00003356,2023-12-11,2023-12-25,14
FRLDLE00003357,2023-12-11,2023-12-25,15
FRLDLE00003358,2023-12-11,2023-12-25,15
FRLDLE00003361,2023-12-11,2023-12-25,15
FRLDLE00003362,2023-12-11,2023-12-25,15
FRLDLE00003363,2023-12-11,2023-12-13,3
FRLDLE00003364,2023-12-11,2023-12-13,3
FRLDLE00003365,2023-12-11,2023-12-25,15
FRLDLE00003366,2023-12-11,2023-12-25,15
FRLDLE00003367,2023-12-11,2023-12-16,6
FRLDLE00003368,2023-12-11,2023-12-16,6
FRLDLE00003369,2023-12-11,2023-12-25,15
FRLDLE00003370,2023-12-11,2023-12-25,15
FRLDLE00003423,2023-12-11,2023-12-25,15
FRLDLE00003424,2023-12-11,2023-12-25,15
FRLDLE00003441,2023-12-11,2023-12-25,15
FRLDLE00003442,2023-12-11,2023-12-25,15
FRLDLE00003443,2023-12-11,2023-12-25,15
FRLDLE00003444,2023-12-11,2023-12-25,15
FRLDLE00003445,2023-12-11,2023-12-25,15
FRLDLE00003446,2023-12-11,2023-12-25,15
FRLDLE00003447,2023-12-11,2023-12-25,15
FRLDLE00003448,2023-12-11,2023-12-25,15
FRLDLE00003449,2023-12-11,2023-12-25,15
FRLDLE00003450,2023-12-11,2023-12-25,15
FRLDLE00003451,2023-12-11,2023-12-25,15
FRLDLE00003452,2023-12-11,2023-12-25,15
FRLDLE00003453,2023-12-11,2023-12-16,6
FRLDLE00003454,2023-12-11,2023-12-16,6
FRLDLE00003455,2023-12-11,2023-12-25,15
FRLDLE00003456,2023-12-11,2023-12-25,15
FRLDLE00003457,2023-12-11,2023-12-25,15
FRLDLE00003458,2023-12-11,2023-12-25,15
FRLDLE00003459,2023-12-11,2023-12-25,15
FRLDLE00003460,2023-12-11,2023-12-25,15
FRLDLE00003461,2023-12-11,2023-12-25,15
FRLDLE00003462,2023-12-11,2023-12-25,15
FRLDLE00003463,2023-12-11,2023-12-25,15
FRLDLE00003464,2023-12-11,2023-12-25,15
FRLDLE00003465,2023-12-11,2023-12-25,15
FRLDLE00003466,2023-12-11,2023-12-25,15
FRLDLE00003467,2023-12-11,2023-12-25,15
FRLDLE00003468,2023-12-11,2023-12-25,15
FRLDLE00003469,2023-12-11,2023-12-25,15
FRLDLE00003470,2023-12-11,2023-12-25,15
FRLDLE00003471,2023-12-11,2023-12-25,15
FRLDLE00003472,2023-12-11,2023-12-25,15
FRLDLE00003473,2023-12-11,2023-12-25,15
FRLDLE00003474,2023-12-11,2023-12-25,15
FRLDLE00003475,2023-12-11,2023-12-25,15
FRLDLE00003476,2023-12-11,2023-12-25,15
FRLDLE00003477,2023-12-11,2023-12-25,15
FRLDLE00003478,2023-12-11,2023-12-25,15
FRLDLE00003479,2023-12-11,2023-12-25,15
FRLDLE00003480,2023-12-11,2023-12-25,15
FRLDLE00003483,2023-12-11,2023-12-25,15
FRLDLE00003484,2023-12-11,2023-12-25,15
FRLDLE00003485,2023-12-11,2023-12-25,15
FRLDLE00003486,2023-12-11,2023-12-25,15
FRLDLE00003487,2023-12-11,2023-12-25,15
FRLDLE00003488,2023-12-11,2023-12-25,15
FRLDLE00003489,2023-12-11,2023-12-25,15
FRLDLE00003490,2023-12-11,2023-12-25,15
FRLDLE00003491,2023-12-11,2023-12-25,15
FRLDLE00003492,2023-12-11,2023-12-25,15
FRLDLE00003493,2023-12-11,2023-12-25,15
FRLDLE00003494,2023-12-11,2023-12-25,15
FRLDLE00003495,2023-12-11,2023-12-25,15
FRLDLE00003496,2023-12-11,2023-12-25,15
FRLDLE00003497,2023-12-11,2023-12-25,15
FRLDLE00003498,2023-12-11,2023-12-25,15
FRLDLE00003499,2023-12-11,2023-12-25,15
FRLDLE00003500,2023-12-11,2023-12-25,15
FRLDLE00003525,2023-12-11,2023-12-25,15
FRLDLE00003526,2023-12-11,2023-12-25,15
FRLDLE00003527,2023-12-11,2023-12-25,15
FRLDLE00003528,2023-12-11,2023-12-25,15
FRLDLE00003550,2023-12-11,2023-12-25,15
FRLDLE00003551,2023-12-11,2023-12-25,15
FRLDLE00003553,2023-12-11,2023-12-25,15
FRLDLE00003554,2023-12-11,2023-12-25,15
FRLDLE00003555,2023-12-11,2023-12-25,15
FRLDLE00003556,2023-12-11,2023-12-25,15
FRLDLE00003557,2023-12-11,2023-12-25,15
FRLDLE00003558,2023-12-11,2023-12-25,15
FRLDLE00003559,2023-12-11,2023-12-25,15
FRLDLE00003560,2023-12-11,2023-12-25,15
FRLDLE00003561,2023-12-11,2023-12-25,15
FRLDLE00003563,2023-12-11,2023-12-25,15
FRLDLE00003564,2023-12-11,2023-12-25,12
FRLDLE00003565,2023-12-11,2023-12-25,15
FRLDLE00003566,2023-12-11,2023-12-25,15
FRLDLE00003567,2023-12-11,2023-12-25,15
FRLDLE00003568,2023-12-11,2023-12-25,15
FRLDLE00003569,2023-12-11,2023-12-25,15
FRLDLE00003570,2023-12-11,2023-12-25,15
FRLDLE00003571,2023-12-11,2023-12-25,15
FRLDLE00003572,2023-12-11,2023-12-25,15
FRLDLE00003573,2023-12-11,2023-12-25,15
FRLDLE00003574,2023-12-11,2023-12-25,15
FRLDLE00003575,2023-12-11,2023-12-25,15
FRLDLE00003582,2023-12-11,2023-12-25,15
FRLDLE00003583,2023-12-11,2023-12-25,15
FRLDLE00003584,2023-12-11,2023-12-25,15
FRLDLE00003585,2023-12-11,2023-12-25,15
FRLDLE00003586,2023-12-11,2023-12-25,15
FRLDLE00003587,2023-12-11,2023-12-25,15
FRLDLE00003588,2023-12-11,2023-12-25,15
FRLDLE00003589,2023-12-11,2023-12-25,15
FRLDLE00003590,2023-12-11,2023-12-25,15
FRLDLE00003591,2023-12-11,2023-12-25,15
FRLDLE00003592,2023-12-11,2023-12-25,15
FRLDLE00003593,2023-12-11,2023-12-25,15
FRLDLE00003594,2023-12-11,2023-12-25,15
FRLDLE00003595,2023-12-11,2023-12-25,15
FRLDLE00003596,2023-12-11,2023-12-25,15
FRLDLE00003597,2023-12-11,2023-12-25,15
FRLDLE00003598,2023-12-11,2023-12-25,15
FRLDLE00003599,2023-12-11,2023-12-25,15
FRLDLE00003600,2023-12-11,2023-12-25,15
FRLDLE00003601,2023-12-11,2023-12-25,15
FRLDLE00003602,2023-12-11,2023-12-25,15
FRLDLE00003603,2023-12-11,2023-12-25,15
FRLDLE00003604,2023-12-11,2023-12-25,15
FRLDLE00003605,2023-12-11,2023-12-25,15
FRLDLE00003606,2023-12-11,2023-12-25,15
FRLDLE00003607,2023-12-11,2023-12-25,15
FRLDLE00003608,2023-12-11,2023-12-25,15
FRLDLE00003609,2023-12-11,2023-12-25,15
FRLDLE00003610,2023-12-11,2023-12-25,15
FRLDLE00003611,2023-12-11,2023-12-25,15
FRLDLE00003612,2023-12-11,2023-12-25,15
FRLDLE00003613,2023-12-11,2023-12-25,15
FRLDLE00003614,2023-12-11,2023-12-25,15
FRLDLE00003615,2023-12-11,2023-12-25,15
FRLDLE00003616,2023-12-11,2023-12-25,15
FRLDLE00003617,2023-12-11,2023-12-25,15
FRLDLE00003618,2023-12-11,2023-12-25,14
FRLDLE00003619,2023-12-11,2023-12-25,15
FRLDLE00003620,2023-12-11,2023-12-25,15
FRLDLE00003621,2023-12-11,2023-12-25,13
FRLDLE00003622,2023-12-11,2023-12-25,15
FRLDLE00003625,2023-12-11,2023-12-25,15
FRLDLE00003626,2023-12-11,2023-12-25,15
FRLDLE00003627,2023-12-11,2023-12-25,15
FRLDLE00003628,2023-12-11,2023-12-25,15
FRLDLE00003633,2023-12-11,2023-12-25,15
FRLDLE00003634,2023-12-11,2023-12-25,15
FRLDLE00003635,2023-12-11,2023-12-25,15
FRLDLE00003636,2023-12-11,2023-12-25,15
FRLDLE00003637,2023-12-11,2023-12-25,15
FRLDLE00003638,2023-12-11,2023-12-25,15
FRLDLE00003641,2023-12-11,2023-12-25,10
FRLDLE00003642,2023-12-11,2023-12-25,15
FRLDLE00003643,2023-12-11,2023-12-25,15
FRLDLE00003644,2023-12-11,2023-12-25,15
FRLDLE00003645,2023-12-11,2023-12-25,15
FRLDLE00003646,2023-12-11,2023-12-25,15
FRLDLE00003649,2023-12-11,2023-12-25,15
FRLDLE00003650,2023-12-11,2023-12-25,15
FRLDLE00003651,2023-12-11,2023-12-25,15
FRLDLE00003652,2023-12-11,2023-12-25,15
FRLDLE00003653,2023-12-11,2023-12-25,15
FRLDLE00003654,2023-12-11,2023-12-25,15
FRLDLE00003655,2023-12-11,2023-12-25,14
FRLDLE00003656,2023-12-11,2023-12-25,14
FRLDLE00003657,2023-12-11,2023-12-25,15
FRLDLE00003658,2023-12-11,2023-12-25,15
FRLDLE00003661,2023-12-11,2023-12-25,14
FRLDLE00003662,2023-12-11,2023-12-25,14
FRLDLE00003663,2023-12-11,2023-12-25,15
FRLDLE00003664,2023-12-11,2023-12-25,15
FRLDLE00003665,2023-12-11,2023-12-25,15
FRLDLE00003666,2023-12-11,2023-12-25,15
FRLDLE00003667,2023-12-11,2023-12-25,15
FRLDLE00003668,2023-12-11,2023-12-25,15
FRLDLE00003669,2023-12-11,2023-12-25,15
FRLDLE00003670,2023-12-11,2023-12-25,15
FRLDLE00003671,2023-12-11,2023-12-25,15
FRLDLE00003672,2023-12-11,2023-12-25,15
FRLDLE00003673,2023-12-11,2023-12-25,15
FRLDLE00003674,2023-12-11,2023-12-25,15
FRLDLE00003675,2023-12-11,2023-12-25,15
FRLDLE00003676,2023-12-11,2023-12-25,15
FRLDLE00003677,2023-12-11,2023-12-25,15
FRLDLE00003678,2023-12-11,2023-12-25,15
FRLDLE00003679,2023-12-11,2023-12-25,15
FRLDLE00003680,2023-12-11,2023-12-25,15
FRLDLE00003687,2023-12-11,2023-12-25,15
FRLDLE00003688,2023-12-11,2023-12-25,15
FRLDLE00003689,2023-12-11,2023-12-22,9
FRLDLE00003690,2023-12-11,2023-12-22,9
FRLDLE00003705,2023-12-11,2023-12-22,12
FRLDLE00003706,2023-12-11,2023-12-22,12
FRLDLE00003707,2023-12-11,2023-12-25,15
FRLDLE00003708,2023-12-11,2023-12-25,15
FRLDLE00003711,2023-12-11,2023-12-25,15
FRLDLE00003712,2023-12-11,2023-12-25,15
FRLDLE00003713,2023-12-11,2023-12-25,15
FRLDLE00003714,2023-12-11,2023-12-25,14
FRLDLE00003715,2023-12-11,2023-12-25,15
FRLDLE00003716,2023-12-11,2023-12-25,15
FRLDLE00003717,2023-12-11,2023-12-25,15
FRLDLE00003718,2023-12-11,2023-12-25,15
FRLDLE00003719,2023-12-11,2023-12-25,15
FRLDLE00003720,2023-12-11,2023-12-25,15
FRLDLE00003721,2023-12-11,2023-12-25,15
FRLDLE00003722,2023-12-11,2023-12-25,15
FRLDLE00003723,2023-12-11,2023-12-25,15
FRLDLE00003724,2023-12-11,2023-12-25,15
FRLDLE00003725,2023-12-11,2023-12-25,15
FRLDLE00003727,2023-12-11,2023-12-16,6
FRLDLE00003728,2023-12-11,2023-12-16,6
FRLDLE00003737,2023-12-11,2023-12-25,15
FRLDLE00003738,2023-12-11,2023-12-25,15
FRLDLE00003739,2023-12-11,2023-12-16,6
FRLDLE00003740,2023-12-11,2023-12-16,6
FRLDLE00003741,2023-12-11,2023-12-25,15
FRLDLE00003742,2023-12-11,2023-12-25,15
FRLDLE00003743,2023-12-11,2023-12-25,15
FRLDLE00003744,2023-12-11,2023-12-25,15
FRLDLE00003745,2023-12-11,2023-12-25,15
FRLDLE00003746,2023-12-11,2023-12-25,15
FRLDLE00003747,2023-12-11,2023-12-25,15
FRLDLE00003748,2023-12-11,2023-12-25,15
FRLDLE00003749,2023-12-11,2023-12-25,15
FRLDLE00003750,2023-12-11,2023-12-25,15
FRLDLE00003751,2023-12-11,2023-12-25,15
FRLDLE00003752,2023-12-11,2023-12-25,15
FRLDLE00003753,2023-12-11,2023-12-25,15
FRLDLE00003754,2023-12-11,2023-12-25,15
FRLDLE00003755,2023-12-11,2023-12-25,15
FRLDLE00003756,2023-12-11,2023-12-25,15
FRLDLE00003757,2023-12-11,2023-12-25,15
FRLDLE00003758,2023-12-11,2023-12-25,15
FRLDLE00003759,2023-12-11,2023-12-25,15
FRLDLE00003760,2023-12-11,2023-12-25,15
FRLDLE00003761,2023-12-11,2023-12-25,15
FRLDLE00003762,2023-12-11,2023-12-25,15
FRLDLE00003763,2023-12-11,2023-12-25,15
FRLDLE00003764,2023-12-11,2023-12-25,15
FRLDLE00003765,2023-12-11,2023-12-25,15
FRLDLE00003766,2023-12-11,2023-12-25,15
FRLDLE00003767,2023-12-11,2023-12-25,15
FRLDLE00003768,2023-12-11,2023-12-25,15
FRLDLE00003769,2023-12-11,2023-12-25,15
FRLDLE00003771,2023-12-11,2023-12-25,15
FRLDLE00003772,2023-12-11,2023-12-25,15
FRLDLE00003773,2023-12-11,2023-12-25,15
FRLDLE00003774,2023-12-11,2023-12-25,15
FRLDLE00003775,2023-12-11,2023-12-25,15
FRLDLE00003776,2023-12-11,2023-12-25,15
FRLDLE00003777,2023-12-11,2023-12-25,15
FRLDLE00003801,2023-12-11,2023-12-25,15
FRLDLE00003802,2023-12-11,2023-12-12,2
FRLDLE00003803,2023-12-11,2023-12-25,15
FRLDLE00003804,2023-12-11,2023-12-25,15
FRLDLE00003805,2023-12-11,2023-12-25,15
FRLDLE00003806,2023-12-11,2023-12-25,15
FRLDLE00003807,2023-12-11,2023-12-25,15
FRLDLE00003808,2023-12-11,2023-12-25,15
FRLDLE00003809,2023-12-11,2023-12-25,15
FRLDLE00003810,2023-12-11,2023-12-25,15
FRLDLE00003811,2023-12-11,2023-12-25,15
FRLDLE00003812,2023-12-11,2023-12-25,15
FRLDLE00003813,2023-12-11,2023-12-25,15
FRLDLE00003814,2023-12-11,2023-12-25,15
FRLDLE00003815,2023-12-11,2023-12-25,15
FRLDLE00003819,2023-12-11,2023-12-25,15
FRLDLE00003820,2023-12-11,2023-12-25,15
FRLDLE00003823,2023-12-11,2023-12-25,15
FRLDLE00003824,2023-12-11,2023-12-25,15
FRLDLE00003825,2023-12-11,2023-12-25,15
FRLDLE00003826,2023-12-11,2023-12-25,15
FRLDLE00003829,2023-12-11,2023-12-25,15
FRLDLE00003830,2023-12-11,2023-12-25,15
FRLDLE00003831,2023-12-11,2023-12-16,6
FRLDLE00003832,2023-12-11,2023-12-16,6
FRLDLE00003833,2023-12-11,2023-12-16,6
FRLDLE00003834,2023-12-11,2023-12-16,6
FRLDLE00003835,2023-12-11,2023-12-25,15
FRLDLE00003836,2023-12-11,2023-12-25,15
FRLDLE00003841,2023-12-11,2023-12-25,15
FRLDLE00003842,2023-12-11,2023-12-25,15
FRLDLE00003843,2023-12-11,2023-12-25,15
FRLDLE00003844,2023-12-11,2023-12-25,15
FRLDLE00003851,2023-12-11,2023-12-25,15
FRLDLE00003852,2023-12-11,2023-12-25,15
FRLDLE00003853,2023-12-11,2023-12-25,15
FRLDLE00003854,2023-12-11,2023-12-25,15
FRLDLE00003856,2023-12-11,2023-12-25,15
FRLDLE00003857,2023-12-11,2023-12-25,15
FRLDLE00003858,2023-12-11,2023-12-25,15
FRLDLE00003859,2023-12-11,2023-12-25,15
FRLDLE00003861,2023-12-11,2023-12-25,15
FRLDLE00003862,2023-12-11,2023-12-25,15
FRLDLE00003863,2023-12-11,2023-12-25,15
FRLDLE00003864,2023-12-11,2023-12-25,15
FRLDLE00003865,2023-12-11,2023-12-25,15
FRLDLE00003866,2023-12-11,2023-12-25,15
FRLDLE00003867,2023-12-11,2023-12-25,15
FRLDLE00003868,2023-12-11,2023-12-25,15
FRLDLE00003869,2023-12-11,2023-12-25,15
FRLDLE00003870,2023-12-11,2023-12-25,15
FRLDLE00003871,2023-12-11,2023-12-25,15
FRLDLE00003872,2023-12-11,2023-12-25,15
FRLDLE00003873,2023-12-11,2023-12-25,15
FRLDLE00003875,2023-12-11,2023-12-25,15
FRLDLE00003876,2023-12-11,2023-12-25,15
FRLDLE00003877,2023-12-11,2023-12-25,15
FRLDLE00003878,2023-12-11,2023-12-25,15
FRLDLE00003879,2023-12-11,2023-12-25,15
FRLDLE00003880,2023-12-11,2023-12-25,15
FRLDLE00003881,2023-12-11,2023-12-25,15
FRLDLE00003882,2023-12-11,2023-12-25,15
FRLDLE00003883,2023-12-11,2023-12-25,15
FRLDLE00003884,2023-12-11,2023-12-25,15
FRLDLE00003885,2023-12-11,2023-12-25,15
FRLDLE00003886,2023-12-11,2023-12-25,15
FRLDLE00003887,2023-12-11,2023-12-25,15
FRLDLE00003888,2023-12-11,2023-12-25,15
FRLDLE00003889,2023-12-11,2023-12-25,15
FRLDLE00003892,2023-12-11,2023-12-25,15
FRLDLE00003893,2023-12-11,2023-12-25,15
FRLDLE00003894,2023-12-11,2023-12-25,15
FRLDLE00003895,2023-12-11,2023-12-25,15
FRLDLE00003896,2023-12-11,2023-12-25,15
FRLDLE00003897,2023-12-11,2023-12-25,15
FRLDLE00003898,2023-12-11,2023-12-25,15
FRLDLE00003899,2023-12-11,2023-12-25,15
FRLDLE00003900,2023-12-11,2023-12-25,15
FRLDLE00003901,2023-12-11,2023-12-25,15
FRLDLE00003902,2023-12-11,2023-12-25,15
FRLDLE00003903,2023-12-11,2023-12-25,15
FRLDLE00003904,2023-12-11,2023-12-25,15
FRLDLE00003905,2023-12-11,2023-12-25,15
FRLDLE00003906,2023-12-11,2023-12-25,15
FRLDLE00003909,2023-12-11,2023-12-25,15
FRLDLE00003910,2023-12-11,2023-12-25,15
FRLDLE00003911,2023-12-11,2023-12-25,15
FRLDLE00003912,2023-12-11,2023-12-25,15
FRLDLE00003913,2023-12-11,2023-12-25,15
FRLDLE00003914,2023-12-11,2023-12-25,15
